text,rating,source,brand,date,doc_id
I think Adidas has found &quot;the cheat code&quot; in jersey design. Their template is so good it could work in any design possible.,0,YouTube,Adidas,2026-03-24,YT_3331
Have you seen those Jamaica Bob Marley kits? So tough.,0,YouTube,Adidas,2026-03-24,YT_3332
you didn’t have Curaçao away the debutants of the world cup. what a shame!!! that kit might be the kit of the tournament!,0,YouTube,Adidas,2026-03-24,YT_3333
"Argentina, Colombia and Japan, chef’s kiss👌",0,YouTube,Adidas,2026-03-24,YT_3334
What about the Saudi one?,0,YouTube,Adidas,2026-03-23,YT_3335
Agree with these! Waiting for the Nike video with their recent drop,0,YouTube,Adidas,2026-03-23,YT_3336
No Saudi Arabia 🇸🇦? Why?,2,YouTube,Adidas,2026-03-23,YT_3337
I absolutely love the Germany kit. Dunno why it&#39;s getting talked down so much,0,YouTube,Adidas,2026-03-23,YT_3338
Do the same with Nike.,0,YouTube,Adidas,2026-03-23,YT_3339
I was waiting for Curaçao 🇨🇼🌊. It&#39;s a lovely kit our first for the world cup. I couldn&#39;t be more proud,0,YouTube,Adidas,2026-03-23,YT_3340
"I am happy to see the Belgium kit is resonating with international crowds. <br>To be honest, as a Belgian, the whole &quot;this is not a...&quot; Magritte reference is SO played out, but I am glad other people are getting a kick out of it at least",0,YouTube,Adidas,2026-03-23,YT_3341
You need new glasses bcz your taste sucks,0,YouTube,Adidas,2026-03-23,YT_3342
My country Scotland 🔥,0,YouTube,Adidas,2026-03-23,YT_3343
Didnt really like the Scotland shirt at first but like the light green washed out summery Celtic 3rd kit ...its grown on me .,0,YouTube,Adidas,2026-03-23,YT_3344
Giveway one shirt of Argentina please <br>Love from India🇮🇳,1,YouTube,Adidas,2026-03-23,YT_3345
South Africa is a 10/10 idk about no 7.5,0,YouTube,Adidas,2026-03-22,YT_3346
"I respectfully disagree on the polo collar, I&#39;ve never liked them on football shirts",0,YouTube,Adidas,2026-03-22,YT_3347
"mannnn why did you spell colombia wrongggg <a href=""https://www.youtube.com/watch?v=wHrVW7gfqbU&amp;t=186"">3:06</a>",0,YouTube,Adidas,2026-03-22,YT_3348
6/10 for Spain is diabolical.. 💀💀💀,0,YouTube,Adidas,2026-03-22,YT_3349
The South African kit is easily in the top 10 kits of all time.,4,YouTube,Adidas,2026-03-22,YT_3350
"Serious question here. Im 5&#39;7 with 36 waist. Beer belly, i know. Would i get XL? Im worries if i get L it would be too tight on the waist area.",0,YouTube,Adidas,2026-03-22,YT_3351
"If you’re favourite player is pessi, I already know why you rated Argentina’s no.1",0,YouTube,Adidas,2026-03-22,YT_3352
You are so wrong about the white Spanish shirt. 😢,0,YouTube,Adidas,2026-03-22,YT_3353
"Oh man, and Ireland are still stuck with Castore…..",0,YouTube,Adidas,2026-03-22,YT_3354
"I think the white shirts for Mexico, Spain and Italy are all amazing in fact I’m half Mexican and Spaniard, born usa and I honestly am glad they didn’t do too much cause you can actually wear those and not look goofy wearing a jersey Argentina is cool in pitch but I wouldn’t wear that outside ngl and I feel like you were just rating the white kits poorly even though their nicer than most not every jersey needs to do some call back or have some amazing deeper meaning to em they just gotta look nice and look wearable outside of football",0,YouTube,Adidas,2026-03-22,YT_3355
"Good video, but this mans taste is horrendous",0,YouTube,Adidas,2026-03-22,YT_3356
Finally someone use the word mesoamerican instead of aztec ❤,0,YouTube,Adidas,2026-03-22,YT_3357
The JP jersey take is insane!,1,YouTube,Adidas,2026-03-21,YT_3358
This might be the year I go broke. Adidas just take my money!!!,0,YouTube,Adidas,2026-03-21,YT_3359
No one likes the German one...is bad,0,YouTube,Adidas,2026-03-21,YT_3360
Jamaica has the best away Adidas kit,0,YouTube,Adidas,2026-03-21,YT_3361
Nooooo Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿  no party,0,YouTube,Adidas,2026-03-21,YT_3362
1) argentina <br>2) spain <br>3) japan,1,YouTube,Adidas,2026-03-21,YT_3363
I wish these had buttons so I could wear them to work,0,YouTube,Adidas,2026-03-21,YT_3364
"The hate that English Youtubers have for the Spanish kit is hilarious, probably jealous because their own is so dull lol",0,YouTube,Adidas,2026-03-21,YT_3365
Argentina kit&#39;s took inspiration on the 2025 Huracan kits a traditional &quot;porteño&quot; club !,0,YouTube,Adidas,2026-03-21,YT_3366
If I can&#39;t buy the original then I&#39;ll settle for the copy,0,YouTube,Adidas,2026-03-21,YT_3367
"<a href=""https://www.youtube.com/watch?v=wHrVW7gfqbU&amp;t=444"">7:24</a> nah, adidas would screw us over as well. We need Umbro back ideally, but if not then Hummel or Macron",0,YouTube,Adidas,2026-03-21,YT_3368
"I will respectfully disagree with you about the Japan kit. But hey, to each their own. The world would be boring if we all had the same tastes.",0,YouTube,Adidas,2026-03-21,YT_3369
I’m people. And I’m mad 🤣 Japan’s jersey is one of my favorite. Along with the Argentina one.,1,YouTube,Adidas,2026-03-21,YT_3370
I love your content Jay but how could you miss so many shirts?,0,YouTube,Adidas,2026-03-21,YT_3371
not a single bad kit,0,YouTube,Adidas,2026-03-21,YT_3372
That Costa Rica is 🔥 coming from a Mexican.,0,YouTube,Adidas,2026-03-21,YT_3373
"As a Saffa I&#39;m very proud, we might not go far but we&#39;ll look good at the world cup❤️🇿🇦",2,YouTube,Adidas,2026-03-21,YT_3374
just subscribed. don’t always agree but love the commentary and detail in your narrative mate,1,YouTube,Adidas,2026-03-21,YT_3375
Cool video bro subscribe ❤,0,YouTube,Adidas,2026-03-21,YT_3376
You not fancy doing the Northern Ireland one?,0,YouTube,Adidas,2026-03-21,YT_3377
Oooo the Sweden one! ❤,0,YouTube,Adidas,2026-03-21,YT_3378
Why is ours and Ukraine so similar in terms of colour scheme 😭😹? And I might go bankrupt at this point 😂,0,YouTube,Adidas,2026-03-21,YT_3379
adidas singlehandedly making me broke😭,2,YouTube,Adidas,2026-03-21,YT_3380
Argentina looks sick! ❤❤❤,1,YouTube,Adidas,2026-03-21,YT_3381
I dont understand the rave reviews of the Argentina one. Its DEAD UGLY,1,YouTube,Adidas,2026-03-21,YT_3382
The Italian one in person looks a lot better,2,YouTube,Adidas,2026-03-21,YT_3383
please do puma next!,1,YouTube,Adidas,2026-03-21,YT_3384
Every one of these is nicer than the new England kit/kits. Although too many are white though,0,YouTube,Adidas,2026-03-20,YT_3385
"Actually kinda hate the colours being used in the Belgium one. Light blue and pink together doesn&#39;t really work with this pattern. As a Dutch football fan, still jealous of the treatment Adidas teams/nations getting. Nike didn&#39;t do much for the Netherlands. Which is kind of a shame.",0,YouTube,Adidas,2026-03-20,YT_3386
"Peru is missing, very nice shirt!",0,YouTube,Adidas,2026-03-20,YT_3387
6/10 for Spain? Ive not seen one reviewer place Spain out of the top 2. Just bought mine and its a beautiful shirt.,4,YouTube,Adidas,2026-03-20,YT_3388
"You missed Northern Ireland, Curaçao, UAE &amp; Greece",3,YouTube,Adidas,2026-03-20,YT_3389
Where is the Curacao one ?,1,YouTube,Adidas,2026-03-20,YT_3390
Algeria 4/10<br>Argentina 10/10<br>Belgium 2/10 I like the colors hate the design <br>Chile 10/10<br>Colombia 10/10<br>Costa Rica 6/10 bit too much<br>Germany 8/10<br>Italy 8/10<br>Japan 8/10 WBC vibe<br>Mexico 7/10<br>Scotland 9/10<br>South Africa 10/10<br>Spain 6/10<br>Sweden 9/10<br>Ukraine 6/10<br>Venezuela 6/10<br>Wales 8/10,3,YouTube,Adidas,2026-03-20,YT_3391
People are losing their minds these jerseys are so amazing.. it also answers the question of why don&#39;t Adidas use the trefoil all the time 😂,2,YouTube,Adidas,2026-03-20,YT_3392
"You didn’t show other kits like… Saudi Arabia, Qatar, UAE, Curaçao , Hungary, Peru, Greece , Jamaica, and Northern Ireland",5,YouTube,Adidas,2026-03-20,YT_3393
You forgot Jamaica bomboclat,0,YouTube,Adidas,2026-03-20,YT_3394
Absolutely love these videos mate! Going through the history and meaning of each shirt. Genuinely look forward to learning from your research!,0,YouTube,Adidas,2026-03-20,YT_3395
Italy looks so nice but are they even qualified?,0,YouTube,Adidas,2026-03-20,YT_3396
The intro was dope 🔥 🔥 🔥  🔥,1,YouTube,Adidas,2026-03-20,YT_3397
Argentina 8/10<br>Belgium 8/10<br> Chile 9/10<br>Columbia 6/10<br>Costa Rica 5/10<br>Germany 7/10<br>Italy 7.5/10<br>Japan 5/10<br>Mexico 5/10<br>Scottland 8.5/10<br>South Africa 7/10<br>Spain 7.5/10<br>Sweden 8/10<br>Ukraine 4/10<br>Venezuela 6.5/10<br>Wales 8/10,1,YouTube,Adidas,2026-03-20,YT_3398
That South Africa away shirt might be the nicest international shirt of all time for me. It&#39;s perfect.,43,YouTube,Adidas,2026-03-20,YT_3399
The Jamaica Bob Marley one ?,0,YouTube,Adidas,2026-03-20,YT_3400
"To me, the “hyper” looking kits give me toooo much fake concept kit vibes (chili, belgium, Costa rica) Spain and Wales are my winners 🏆",0,YouTube,Adidas,2026-03-20,YT_3401
"The main thing these away kits show, is that the thin adidas stripes are still miles better than the thick ones on the homeshirts. If adidas really continue with this policy, home kits will be the worst ones of every club with the away/third kits outshining them every time. Once in a while that can happen, but it shouldn&#39;t be the norm in my opinion. I still struggle to see how the thick stripes could work for example on a Real Madrid or Juve kit when the away kits get the thin stripes AND the trefoil logo on top ...",2,YouTube,Adidas,2026-03-20,YT_3402
"(Sorry about spamming the combox, but ...)<br>Nike sucks. They&#39;re not releasing a Fan Version of the USA kit with the full stripes across the front and back. They&#39;re releasing only the player versions with the white box for name/number sets. Grrrrr. Not that I really like it, but the white boxes kill it.",0,YouTube,Adidas,2026-03-20,YT_3403
"Awesome video as always mate, all the best!❤",1,YouTube,Adidas,2026-03-20,YT_3404
"--&gt; Jay, your white Mexican away is soooo much better than the green home. I&#39;m not a fan of patterns like that, but I love yours.<br>--&gt; Belgium: But, it <b>IS</b> a jersey. That phrase on the shirt doesn&#39;t understand Magritte&#39;s surrealist work, not at all.<br>--&gt;  If the definition of the pattern could be midway between Spain and Argentina, it would be perfect.<br>--&gt; I&#39;d like to like the Jamaican home, but I just can&#39;t. And I really don&#39;t like the away.",0,YouTube,Adidas,2026-03-20,YT_3405
Shut up and take my money!,0,YouTube,Adidas,2026-03-20,YT_3406
Come on Germany.... Last Adidas kit??? We NEED an away kit done proper!!?? Green with the same design like the home??,7,YouTube,Adidas,2026-03-20,YT_3407
"Generally agree with you (as usual). Some Notes:<br>--&gt; I love: Scotland, Curaçao, South Africa<br>--&gt; I like: Chile, Italy, Spain, Japan<br>--&gt; I don&#39;t like: Argentina, Belgium, Costa Rica",8,YouTube,Adidas,2026-03-20,YT_3408
These kits really show how fucking boring the England kits are,2,YouTube,Adidas,2026-03-20,YT_3409
Baffled on your Japan take there. One of the nicest kits from the World Cup. It’s beautiful,42,YouTube,Adidas,2026-03-20,YT_3410
Not to be that guy … again … but Chile and Venezuela did not qualify for the World Cup 🙃,0,YouTube,Adidas,2026-03-20,YT_3411
Big video! Love south Africa so so much. Missed curaçao tho… nothing special but a clean kit fr,15,YouTube,Adidas,2026-03-20,YT_3412
"Adidas are coooking. I’ve seen many of the leaks, and I’m still surprised by how many BANGERS they have.<br><br>Spain’s last away shirt (piss yellow and grey) was a crime against humanity and all traces of it should be wiped from history. Glad this new one is classic!",0,YouTube,Adidas,2026-03-20,YT_3413
That Venezuela kit might just be a 9,0,YouTube,Adidas,2026-03-20,YT_3414
Japan and South Africa are by far the best imo,3,YouTube,Adidas,2026-03-20,YT_3415
I rlly love that Scotland kit,6,YouTube,Adidas,2026-03-20,YT_3416
IMO your Italy and Japan kits were HORRENDOUS that Japan kit is class,0,YouTube,Adidas,2026-03-20,YT_3417
"How do you give the belgium kit that high. as a belgian i couldn&#39;t even see the reference at all, like pink seriously what link does that have with the painter and belgium? Last years away kit is how you do a cultural reference. was looking forward to it since adidas this year has an amazing template but i am massivly dissapointed",1,YouTube,Adidas,2026-03-20,YT_3418
Best kit Argentina<br>Vibiest it Belgium/costa rica<br>Worst kit Algeria,2,YouTube,Adidas,2026-03-20,YT_3419
Let’s gooo I’ve been waiting for this I love your ranking vids,2,YouTube,Adidas,2026-03-20,YT_3420
"Couldn&#39;t have pressed on this video sooner. Been waiting all day since Adidas released these bangers. Shame Greece aren&#39;t going to the WC, cos their away kit is their best ever kit IMO and my favourite of the lot 😱",3,YouTube,Adidas,2026-03-20,YT_3421
"Japan 2/10, inspiration and meaning might not be the best, but kit is beautiful bro",1,YouTube,Adidas,2026-03-20,YT_3422
This lad needs help.,0,YouTube,Adidas,2026-03-20,YT_3423
Ən iyisi Nike kadrosu,0,YouTube,Adidas,2026-03-24,YT_3424
Türkiyenin 7 bölgesi için en iyi kadro,0,YouTube,Adidas,2026-03-24,YT_3425
Böyle daha fazla video gelsin,0,YouTube,Adidas,2026-03-24,YT_3426
Yaptığım karşılaştırmaya göre <br>Nike kadrosu aldi,0,YouTube,Adidas,2026-03-24,YT_3427
Puma biraz biraz kafa karistirmis olmali etoo sag kanat oynadigi hic diyecek kadar az🤔,0,YouTube,Adidas,2026-03-23,YT_3428
Daha çok video at hocam<br>Özellikle formayla ilgili olanlardan,0,YouTube,Adidas,2026-03-23,YT_3429
Jersey Page diye İngilizce bir kanal var. Senin mi acaba? Çünkü kurgu mantığı bu kanala bayağı bir benziyor.,0,YouTube,Adidas,2026-03-23,YT_3430
Dassler kardeşler (Adidas/Puma) varken Nike kim? 😅,0,YouTube,Adidas,2026-03-23,YT_3431
Şuna olaya değinmene beklerdim senin belkide bilmiyorsundur Miroslav Klose Bayern Münih&#39;e Transfer olunca Nike kramponlarından vazgeçip Adidas kramponlara geçmesini istemişti Bayern Münih yetkilileri ama Klose Nike kramponlarından vazgeçmemiş giymeye devam etmişti hatta klüp yönetimi Klose&#39;ye para cezası vermişti Klose de para cezasını ödeyip maçlara Nike kramponlarla çıkmıştır,1,YouTube,Adidas,2026-03-22,YT_3432
Krampon dediğin adidas predatör 2002 mania dır. Üstüne daha iyisi gelmedi.,0,YouTube,Adidas,2026-03-22,YT_3433
"vini jr, mbappe, haaland yeni jeneraasyon da nıke önde gibi",0,YouTube,Adidas,2026-03-22,YT_3434
Puma kadrosu tam fut 11i olmuş,0,YouTube,Adidas,2026-03-22,YT_3435
Adidas en iyisi🎉,2,YouTube,Adidas,2026-03-22,YT_3436
Çok iyi içerik eline sağlık sadece ramosu sağ maldiniyi sol stopere yazsan çok daha iyi olurdu yine de başarılı,1,YouTube,Adidas,2026-03-22,YT_3437
Video mükemmel olmuş ama Nike kadrosunda  Henry ile Cristiano Ronaldo bence yer değiştirilmeli Tabii kadro Adminin kendi fikrini  defalarca belirtmiş onuda Es geçmeyelim,2,YouTube,Adidas,2026-03-22,YT_3438
Avea maç yaptıranlara,0,YouTube,Adidas,2026-03-22,YT_3439
"Birbirilerine çok yakın kadrola ve efsane isimler ama bence nike kadrosu 1 adım diğerlerinden önde<br>Gianluigi Buffon          Puma          <br>Roberto Carlos            Nike<br>Franz Beckenbauer         Adidas<br>Paolo Maldini             Nike<br>Dani Alves                Nike<br>Andres Iniesta            Nike<br>Zinedine Zidane           Adidas<br>Diego Armando Maradona    Puma<br>Johan Cruyff              Puma<br>Ronaldo Nazario           Nike<br>Lionel Messi              Adidas",1,YouTube,Adidas,2026-03-22,YT_3440
Adidas forvet benzemada olabilir,0,YouTube,Adidas,2026-03-22,YT_3441
Abi formaları tasarlarken özel bir uygulamamı kullanıyorsun,0,YouTube,Adidas,2026-03-22,YT_3442
adidasta sahte dokuza messiyi koyup sağa robbeni atmalıydın bence,0,YouTube,Adidas,2026-03-22,YT_3443
Değişen video başlığı daha ilgi çekici olmuş. 2.kere gördüğümde tıklayasam geldi,1,YouTube,Adidas,2026-03-22,YT_3444
"nike kadrosu var ya, karsisinda gelmis gecmis dunya karmasi olsun madara eder 😂 bu arada video icin tesekkurler hypeledm 😊",1,YouTube,Adidas,2026-03-22,YT_3445
süperlig versiyonu da gelirse süper olur farklı bir formatta olabilir,1,YouTube,Adidas,2026-03-22,YT_3446
NİKE FK<br>ADİDAS FC<br>PUMA SPOR <br>KRAMPON LİGİ,0,YouTube,Adidas,2026-03-22,YT_3447
Bunun bizim lige entegre versiyonunu görmek isterdim çok güzel olmuş admin eline sesine sağlık ❤😊,3,YouTube,Adidas,2026-03-22,YT_3448
"Adidas kadrosu her pozisyonda eşit gibi, Nike&#39;da eşit bence adidas&#39;tan daha iyi, Puma beklenmedik şekilde forvette çok şaşalı bir kadroya sahip. Kazanan Nike gibi",1,YouTube,Adidas,2026-03-22,YT_3449
TR versiyonu da çok iyi olurmuş ya.,1,YouTube,Adidas,2026-03-22,YT_3450
"<a href=""https://www.youtube.com/watch?v=YZHYN5Gw_DU&amp;t=782"">13:02</a> saygi",0,YouTube,Adidas,2026-03-22,YT_3451
"Puma&#39;nın ofansı iyi ama gerek futbolu bir eğlence haline getirmeleri, gerekse dengeli dağılımla bence Nike&#39;nin kadrosu daha iyi.",0,YouTube,Adidas,2026-03-22,YT_3452
Robben yerinde David Beckham Adidas kadrosunda olmalıydı,3,YouTube,Adidas,2026-03-22,YT_3453
"Adidas ve Puma, nedeni ise Beckenbauer ve Cruyff, benim için futbolun noktasıdır bu ikili",1,YouTube,Adidas,2026-03-22,YT_3454
Benim bildiğim bayern munih de puma giymek yasaktı Hatta bir oyuncu alacaklarmış babası Puma mağazasında çalıştığı için onu almamışlar ama  eski zamanlarda Şimdi nasıl bilmiyorum?,1,YouTube,Adidas,2026-03-22,YT_3455
Ufak bir bilgi (messi ilk işbirliğini nike ile yapmıştır),12,YouTube,Adidas,2026-03-22,YT_3456
nike her türlü alır,2,YouTube,Adidas,2026-03-22,YT_3457
Türk futbolcular veya türkiyede forma giymis oyuncuları da yapar mısın?,9,YouTube,Adidas,2026-03-22,YT_3458
Beckham-Adidas iş birliği es geçilmemeliydi bence,26,YouTube,Adidas,2026-03-22,YT_3459
you got this of the adidas indonesia!!!!!!!!!!!!!!!!!,0,YouTube,Adidas,2026-03-10,YT_3460
bro anyone knows how to get that blue jacket from which messi wore??,0,YouTube,Adidas,2026-02-16,YT_3461
2 goats in the video and 1 of them is not an animal 🐐,0,YouTube,Adidas,2026-02-09,YT_3462
Wheres Ronaldo?🇵🇹🐐 Wheres Neymar?🇧🇷👑,1,YouTube,Adidas,2026-01-31,YT_3463
"<a href=""https://www.youtube.com/watch?v=OMzTSI4VGxQ&amp;t=67"">1:07</a> a crocodile casually watching Messi hit strikes 😂 I suppose it’s due to Messi living in Florida? Messi officially a “Florida man”",0,YouTube,Adidas,2026-01-20,YT_3464
This gonna be banger Portugal team here👇,2,YouTube,Adidas,2026-01-03,YT_3465
Where is Ronaldo,0,YouTube,Adidas,2026-01-02,YT_3466
The only goal Wirtz scored this season.,0,YouTube,Adidas,2025-12-08,YT_3467
Edson alvarez 💙💛,0,YouTube,Adidas,2025-12-05,YT_3468
Messi final boss moment,26,YouTube,Adidas,2025-12-05,YT_3469
Obviously you&#39;re not a golfer ⭐⭐⭐,0,YouTube,Adidas,2025-11-25,YT_3470
I’m convinced Messi and Cr7 are never retiring at this point. Lmfao,0,YouTube,Adidas,2025-11-24,YT_3471
release the golden messi bowling shoes,0,YouTube,Adidas,2025-11-23,YT_3472
Y colombia porque no esta😂,2,YouTube,Adidas,2025-11-16,YT_3473
Mexico argentina colombia alemania españa,4,YouTube,Adidas,2025-11-16,YT_3474
Messi aint no goat,1,YouTube,Adidas,2025-11-13,YT_3475
"Siempre ponen a México como gran cosa, más fácil la tiene",8,YouTube,Adidas,2025-11-11,YT_3476
The goat at the end,14,YouTube,Adidas,2025-11-09,YT_3477
DePaul running the alleys is top 😂😂😂 I laughed there,38,YouTube,Adidas,2025-11-07,YT_3478
beautiful shoes❣,0,YouTube,Adidas,2025-12-29,YT_3479
Thanks for this vid i had already bought the phantom 6 erling haaland but i kept thinking about preds as i used to own predator 25 even after all the hate on this shoe i just couldnt stop thinking about it especially because of that red and white colorway anyways i dont regret anymore thanks,0,YouTube,Adidas,2026-03-05,YT_3480
"Phantom 6 Elite&#39;s soleplate is still cheaper than it should be for the pricepoint. But Gripknit mostly makes up for it.  And the soleplate isn&#39;t terrible, just kinda mid.<br><br>Meanwhile Pred 26&#39;s soleplate is the best thing it has going for it, because the new upper is the cheapest Pred upper since Edge. Which is a bar so low it&#39;s ankle level.",0,YouTube,Adidas,2026-02-21,YT_3481
"@JOSH in your honest opinion, the Kobe phantom 6 or predator mania remake gunmetals ?",0,YouTube,Adidas,2025-12-15,YT_3482
I don’t understand why Adidas always do this they come up with something great then they completely change it to something terrible,0,YouTube,Adidas,2025-12-14,YT_3483
The worst time for Adi to drop the ball on the Preds,1,YouTube,Adidas,2025-12-14,YT_3484
Adidas should have taken the number of strike scales from the 24s and the design of the strikescale from the 25s and made the side of the heel erea tighter would have been the HOLY GRAIL.               like and comment if you feel the same👇,1,YouTube,Adidas,2025-12-13,YT_3485
New preds look like copas,0,YouTube,Adidas,2025-12-13,YT_3486
the preds‘ grip gets worse and worse. The grip areas were too expensive for them,1,YouTube,Adidas,2025-12-12,YT_3487
Can you make a comparison video of the F50 Messi and Morelia Neo 4 Non-Beta,0,YouTube,Adidas,2025-12-12,YT_3488
"In my opinion there&#39;s no reason to choose the preds over the phantoms   other than price and outsole preference, I wish I had time to explain rn but I don&#39;t",0,YouTube,Adidas,2025-12-12,YT_3489
"I prefered the hybrid touch. I was really disappointed with the 2026 model; I returned it because I already have an F50 and I think the Predator looks very similar. I don&#39;t understand Adidas this year. It&#39;s wider, too thin. I&#39;ve been waiting for the 2026 model for six months, so I think I&#39;ll go back to Nike with the new Tiempo Maestro.😢",0,YouTube,Adidas,2025-12-12,YT_3490
The only Adidas boot that’s recently been impressive is the F50 Messi Elite. I love that boot. But I also have the Nike Phantom GX2s and those are quite different but equally nice. I’d opt for a Phantom 6 in a heart beat. Especially the upcoming Black Mamba pack coming soon!!!,0,YouTube,Adidas,2025-12-12,YT_3491
I mean how would compare their tox box ?,0,YouTube,Adidas,2025-12-12,YT_3492
Love that Phantom Colorway,0,YouTube,Adidas,2025-12-12,YT_3493
Changed from the F50 to the phantom for the grip &amp; solplate. Tried the Messi F50 but every pair(even the Pros) the upper kept tearing off the soleplate near the bend point in the forefoot. <br>The phantom is comfotable (both AG &amp; FG) &amp; very grippy. The only thing I would change is the slud length on the Phantom. Its a little short. Great control boot.,0,YouTube,Adidas,2025-12-12,YT_3494
can you make it short in the reply for me? cuz i cant understand much of what ur saying with my listening skill 😂😂😂,0,YouTube,Adidas,2025-12-11,YT_3495
Just noticed the rubber elements on the preds kind of are reduntant because the tounge and strap covers it in the spot that youre more likely to strike the ball with 🤔,1,YouTube,Adidas,2025-12-11,YT_3496
"I hesitated on pulling the trigger on the Phantom 6 Elite&#39;s last week I found a deal at DICK&#39;S for $130 for the high Elite&#39;s... Game changer, best boots I&#39;ve ever played in. Hat trick in the first game at a comfort I&#39;d pay $300 for.",4,YouTube,Adidas,2025-12-11,YT_3497
"The Phantom 6 Elite is easily one the best Elite boots ive ever worn, and i love the Predator line",4,YouTube,Adidas,2025-12-11,YT_3498
My Church’s oxfords have more blooming grip than the preds 😂,0,YouTube,Adidas,2025-12-11,YT_3499
"I think Adidas should’ve gone the synthetic leather route like many other brands have. Asics, new balance and puma offer great synthetic leather uppers. I can’t speak on Nike’s tech leather but it looks very promising. Adidas should’ve done something similar instead of thin mesh on a control focused boot.",0,YouTube,Adidas,2025-12-11,YT_3500
"For those who havent worn the Phantom 6 yet, it is that good. Def gonna try to get the Kobe version",0,YouTube,Adidas,2025-12-11,YT_3501
"PHANTOM 6 👻 is just the BEST BOOT from the 3 mayor brands. Statically not my cup of tea🍵, but over all they are really good for most of the people.",8,YouTube,Adidas,2025-12-11,YT_3502
"For the first time in a long while, in my opinion:<br><br>You can go to Nike over Adidas with absolute confidence.",11,YouTube,Adidas,2025-12-11,YT_3503
WHO THE HECK thought it was a good idea to make the Predator another version of the F50 ?,26,YouTube,Adidas,2025-12-11,YT_3504
Does the upper of the Nikes remember you of the Adidas Ace 15.1 Primeknit? Looks a bit like it espacially in orange.,0,YouTube,Adidas,2025-12-11,YT_3505
If adidas made the ‘26 with an upper similar to the tiempo maestro they would literally be printing money rn,45,YouTube,Adidas,2025-12-11,YT_3506
We need tiempos maestro vs adidas copa,14,YouTube,Adidas,2025-12-11,YT_3507
"Adidas dropped the ball here after so much success with the last 3 predator releases, this seems like a step backwards! The Elites look like a take down model!",48,YouTube,Adidas,2025-12-11,YT_3508
"too much grip on nike and now predator feels ... normal. great boot, but not predator type i guess",5,YouTube,Adidas,2025-12-11,YT_3509
"The Predator 26 feels like a shit product, deep-fried in marketing and nostalgia",11,YouTube,Adidas,2025-12-11,YT_3510
😂😂😂😂😂😂how Is the best evet😂😂😂😂😂😂,0,YouTube,Adidas,2026-03-24,YT_3511
"Unusual moments, advertising always attracts attention!",0,YouTube,Adidas,2026-03-02,YT_3512
Сюжет написала нейронка?,0,YouTube,Adidas,2026-02-28,YT_3513
iShowSpeed basically feel insecure after watching the ads. <br>Who care whether you can do it or not. LOL,0,YouTube,Adidas,2026-01-05,YT_3514
"MESSI, ALWAYS MESSI!!!!",0,YouTube,Adidas,2025-12-30,YT_3515
FIFA has always preferred their princess.,0,YouTube,Adidas,2025-12-10,YT_3516
It showed aitana bonmati and Rodrigo de Paul😂,1,YouTube,Adidas,2025-12-10,YT_3517
Cr7 sold himself to the Arabs. Messi what thinking more than just money. He’s building an Empire a Legacy Messi is the all the Greatest. ❤,1,YouTube,Adidas,2025-12-09,YT_3518
Mexico so trash and don’t have one decent player,0,YouTube,Adidas,2025-12-09,YT_3519
Ishowspeed is delusional af.,0,YouTube,Adidas,2025-12-07,YT_3520
"Messi 48 tropies, Ronaldo 37 tropies",0,YouTube,Adidas,2025-12-07,YT_3521
No pendu ishowbulshit is crying 😂.  Forget pendu focus on helping people in need,0,YouTube,Adidas,2025-12-07,YT_3522
Салам алейкум брат поможешь пожалуйста 100 тыс мне скинешь на карта Сбербанк прошу 🫂❤️,0,YouTube,Adidas,2025-12-07,YT_3523
"Cyclone 🌀 is coming, Messi&#39;s, so hide or you will get wrapped. Like button messi❤❤❤❤",1,YouTube,Adidas,2025-12-07,YT_3524
Goat strike Messi 💀,0,YouTube,Adidas,2025-12-07,YT_3525
De Paul glazing Daddy Messi even in the ad is crazy work 🤣,8,YouTube,Adidas,2025-12-06,YT_3526
For watching a add I am watching a add 😂😂😂,2,YouTube,Adidas,2025-12-06,YT_3527
Bro stop the cap,1,YouTube,Adidas,2025-12-06,YT_3528
This guy is Tatti of ronaldo,0,YouTube,Adidas,2025-12-04,YT_3529
Yes speed &quot; Messi&quot; 👉🤣🤣🤣🤣👉🐐 speed is more famous and a better person for young people to look up to then Ronaldo 💯,0,YouTube,Adidas,2025-12-04,YT_3530
It sucks no one is boycotting this WC like they did with Qatar.,0,YouTube,Adidas,2025-12-04,YT_3531
A world cup 2026 cover picture was made without Ronaldo. <br><br>A world cup 2026 video ad was made without Ronaldo.<br><br>Absolutely insane to see how much hate that man gets yet he&#39;s one of the most successful human being in history.,1,YouTube,Adidas,2025-12-03,YT_3532
Pendu said its just a 6-7 games😅,11,YouTube,Adidas,2025-12-03,YT_3533
MESSI THE REAL GOAT 🐐🐐,1,YouTube,Adidas,2025-12-02,YT_3534
Finally some good WC promo after years of shit,18,YouTube,Adidas,2025-12-01,YT_3535
Messi the real goat,7,YouTube,Adidas,2025-11-30,YT_3536
"Messi is legend thing without ego ,down to earth ,simple human..but only made for legend things",13,YouTube,Adidas,2025-11-25,YT_3537
Addidas has lost its credibility,1,YouTube,Adidas,2025-11-25,YT_3538
Fifa princess pessi 🎉🌈,1,YouTube,Adidas,2025-11-24,YT_3539
You couldn’t speed Messi the goat,3,YouTube,Adidas,2025-11-23,YT_3540
